config,building_type,n_floors,is_floor_ins,region,A_A,A_env,A_MR,A_OR,aspect,h,UA,eta_AC,eta_AH,bt_jp,A_env_model,UA_model,etaA_target,etaA_model,err_A_env,err_UA,err_etaA,clipped,clip_kind,eta_win_temp,eta_win,ok,error
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.6,4.5,5.4,集合,192.03,0.6,5.031818181818181,1.0855572279415813,0.0,0.0,-78.42614361814381,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.6,5.0,6.0,集合,192.03,0.6,5.590909090909091,1.0855572279415813,0.0,0.0,-80.58352925632944,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,0.5,0.6,集合,192.03,0.7,0.559090909090909,1.2664834325985113,0.0,0.0,126.52549200948985,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,1.0,1.2,集合,192.03,0.7,1.118181818181818,1.2664834325985113,0.0,0.0,13.262746004744933,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,1.5,1.8,集合,192.03,0.7,1.6772727272727272,1.2664834325985113,0.0,0.0,-24.491502663503393,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,2.0,2.4,集合,192.03,0.7,2.236363636363636,1.2664834325985113,0.0,0.0,-43.36862699762754,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,2.5,3.0,集合,192.03,0.7,2.7954545454545454,1.2664834325985113,0.0,0.0,-54.69490159810203,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,3.0,3.6,集合,192.03,0.7,3.3545454545454545,1.2664834325985113,0.0,0.0,-62.2457513317517,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,3.5,4.2,集合,192.03,0.7,3.9136363636363645,1.2664834325985113,0.0,0.0,-67.63921542721575,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,4.0,4.8,集合,192.03,0.7,4.472727272727272,1.2664834325985113,0.0,0.0,-71.68431349881376,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,4.5,5.4,集合,192.03,0.7,5.031818181818181,1.2664834325985113,0.0,0.0,-74.83050088783446,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.7,5.0,6.0,集合,192.03,0.7,5.590909090909091,1.2664834325985113,0.0,0.0,-77.347450799051,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,0.5,0.6,集合,192.03,0.8000000000000002,0.559090909090909,1.447409637255442,0.0,1.3877787807814457e-14,158.8862765822742,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,1.0,1.2,集合,192.03,0.8000000000000002,1.118181818181818,1.447409637255442,0.0,1.3877787807814457e-14,29.44313829113711,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,1.5,1.8,集合,192.03,0.8000000000000002,1.6772727272727272,1.447409637255442,0.0,1.3877787807814457e-14,-13.704574472575276,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,2.0,2.4,集合,192.03,0.8000000000000002,2.236363636363636,1.447409637255442,0.0,1.3877787807814457e-14,-35.27843085443145,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,2.5,3.0,集合,192.03,0.8000000000000002,2.7954545454545454,1.447409637255442,0.0,1.3877787807814457e-14,-48.222744683545166,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,3.0,3.6,集合,192.03,0.8000000000000002,3.3545454545454545,1.447409637255442,0.0,1.3877787807814457e-14,-56.85228723628764,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,3.5,4.2,集合,192.03,0.8000000000000002,3.9136363636363645,1.447409637255442,0.0,1.3877787807814457e-14,-63.016246202532265,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,4.0,4.8,集合,192.03,0.8000000000000002,4.472727272727272,1.447409637255442,0.0,1.3877787807814457e-14,-67.63921542721573,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,4.5,5.4,集合,192.03,0.8000000000000002,5.031818181818181,1.447409637255442,0.0,1.3877787807814457e-14,-71.2348581575251,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.8,5.0,6.0,集合,192.03,0.8000000000000002,5.590909090909091,1.447409637255442,0.0,1.3877787807814457e-14,-74.11137234177258,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,0.5,0.6,集合,192.03,0.9,0.559090909090909,1.628335841912372,0.0,0.0,191.24706115505847,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,1.0,1.2,集合,192.03,0.9,1.118181818181818,1.628335841912372,0.0,0.0,45.62353057752922,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,1.5,1.8,集合,192.03,0.9,1.6772727272727272,1.628335841912372,0.0,0.0,-2.917646281647202,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,2.0,2.4,集合,192.03,0.9,2.236363636363636,1.628335841912372,0.0,0.0,-27.18823471123539,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,2.5,3.0,集合,192.03,0.9,2.7954545454545454,1.628335841912372,0.0,0.0,-41.750587768988325,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,3.0,3.6,集合,192.03,0.9,3.3545454545454545,1.628335841912372,0.0,0.0,-51.458823140823604,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,3.5,4.2,集合,192.03,0.9,3.9136363636363645,1.628335841912372,0.0,0.0,-58.39327697784881,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,4.0,4.8,集合,192.03,0.9,4.472727272727272,1.628335841912372,0.0,0.0,-63.5941173556177,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,4.5,5.4,集合,192.03,0.9,5.031818181818181,1.628335841912372,0.0,0.0,-67.63921542721573,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,0.9,5.0,6.0,集合,192.03,0.9,5.590909090909091,1.628335841912372,0.0,0.0,-70.87529388449416,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,0.5,0.6,集合,185.92976912493992,1.0,0.559090909090909,1.5225970389688859,-3.176707220257292,0.0,172.33442973427233,True,下限・窓0化(et<0),-0.5179199007838662,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,1.0,1.2,集合,185.92976912493992,1.0,1.118181818181818,1.5225970389688859,-3.176707220257292,0.0,36.16721486713617,True,下限・窓0化(et<0),-0.21738802123869197,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,1.5,1.8,集合,191.00173644006816,1.0,1.6772727272727272,1.6772727272727272,-0.5354702702347778,0.0,0.0,True,下限(0<et<0.10),0.0831438583064824,0.1,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,2.0,2.4,集合,192.03,1.0,2.236363636363636,2.236363636363636,0.0,0.0,0.0,False,なし,0.38367573785165654,0.38367573785165654,True,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,2.5,3.0,集合,192.03,1.0,2.7954545454545454,2.7954545454545454,0.0,0.0,0.0,False,なし,0.6842076173968309,0.6842076173968309,True,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,3.0,3.6,集合,194.15872567718205,1.0,3.3545454545454545,3.3545454545454545,1.108538081123807,0.0,0.0,True,上限(et>0.73),0.9847394969420052,0.73,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,3.5,4.2,集合,196.67011451354,1.0,3.9136363636363645,3.9136363636363645,2.4163487546425033,0.0,0.0,True,上限(et>0.73),1.28527137648718,0.73,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,4.0,4.8,集合,199.18150334989795,1.0,4.472727272727272,4.472727272727272,3.724159428161199,0.0,0.0,True,上限(et>0.73),1.5858032560323536,0.73,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,4.5,5.4,集合,201.6928921862559,1.0,5.031818181818181,5.03181818181818,5.031970101679895,0.0,-1.765124230659689e-14,True,上限(et>0.73),1.8863351355775275,0.73,False,
集合_メゾネット,apartment,2,True,6,61.5,192.03,22.4,23.01,1.838,2.811,1.0,5.0,6.0,集合,204.20428102261386,1.0,5.590909090909091,5.59090909090909,6.339780775198591,0.0,-1.58861180759372e-14,True,上限(et>0.73),2.186867015122702,0.73,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,0.5,0.6,集合,192.03,0.10000000000000002,0.5,0.17328095628065585,0.0,1.3877787807814457e-14,-65.34380874386882,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,1.0,1.2,集合,192.03,0.10000000000000002,1.0,0.17328095628065585,0.0,1.3877787807814457e-14,-82.67190437193442,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,1.5,1.8,集合,192.03,0.10000000000000002,1.5,0.17328095628065585,0.0,1.3877787807814457e-14,-88.44793624795628,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,2.0,2.4,集合,192.03,0.10000000000000002,2.0,0.17328095628065585,0.0,1.3877787807814457e-14,-91.3359521859672,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,2.5,3.0,集合,192.03,0.10000000000000002,2.5,0.17328095628065585,0.0,1.3877787807814457e-14,-93.06876174877378,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,3.0,3.6,集合,192.03,0.10000000000000002,3.0,0.17328095628065585,0.0,1.3877787807814457e-14,-94.22396812397814,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,3.5,4.2,集合,192.03,0.10000000000000002,3.5,0.17328095628065585,0.0,1.3877787807814457e-14,-95.0491155348384,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,4.0,4.8,集合,192.03,0.10000000000000002,4.0,0.17328095628065585,0.0,1.3877787807814457e-14,-95.66797609298361,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,4.5,5.4,集合,192.03,0.10000000000000002,4.5,0.17328095628065585,0.0,1.3877787807814457e-14,-96.14931208265209,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.1,5.0,6.0,集合,192.03,0.10000000000000002,5.0,0.17328095628065585,0.0,1.3877787807814457e-14,-96.53438087438688,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,0.5,0.6,集合,192.03,0.20000000000000004,0.5,0.3465619125613117,0.0,1.3877787807814457e-14,-30.68761748773766,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,1.0,1.2,集合,192.03,0.20000000000000004,1.0,0.3465619125613117,0.0,1.3877787807814457e-14,-65.34380874386882,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,1.5,1.8,集合,192.03,0.20000000000000004,1.5,0.3465619125613117,0.0,1.3877787807814457e-14,-76.89587249591256,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,2.0,2.4,集合,192.03,0.20000000000000004,2.0,0.3465619125613117,0.0,1.3877787807814457e-14,-82.67190437193442,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,2.5,3.0,集合,192.03,0.20000000000000004,2.5,0.3465619125613117,0.0,1.3877787807814457e-14,-86.13752349754753,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,3.0,3.6,集合,192.03,0.20000000000000004,3.0,0.3465619125613117,0.0,1.3877787807814457e-14,-88.44793624795628,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,3.5,4.2,集合,192.03,0.20000000000000004,3.5,0.3465619125613117,0.0,1.3877787807814457e-14,-90.0982310696768,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,4.0,4.8,集合,192.03,0.20000000000000004,4.0,0.3465619125613117,0.0,1.3877787807814457e-14,-91.3359521859672,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,4.5,5.4,集合,192.03,0.20000000000000004,4.5,0.3465619125613117,0.0,1.3877787807814457e-14,-92.29862416530419,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.2,5.0,6.0,集合,192.03,0.20000000000000004,5.0,0.3465619125613117,0.0,1.3877787807814457e-14,-93.06876174877378,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,0.5,0.6,集合,192.03,0.3,0.5,0.5198428688419674,0.0,0.0,3.9685737683934796,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,1.0,1.2,集合,192.03,0.3,1.0,0.5198428688419674,0.0,0.0,-48.01571311580326,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,1.5,1.8,集合,192.03,0.3,1.5,0.5198428688419674,0.0,0.0,-65.34380874386883,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,2.0,2.4,集合,192.03,0.3,2.0,0.5198428688419674,0.0,0.0,-74.00785655790163,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,2.5,3.0,集合,192.03,0.3,2.5,0.5198428688419674,0.0,0.0,-79.2062852463213,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,3.0,3.6,集合,192.03,0.3,3.0,0.5198428688419674,0.0,0.0,-82.67190437193442,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,3.5,4.2,集合,192.03,0.3,3.5,0.5198428688419674,0.0,0.0,-85.14734660451522,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,4.0,4.8,集合,192.03,0.3,4.0,0.5198428688419674,0.0,0.0,-87.00392827895081,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,4.5,5.4,集合,192.03,0.3,4.5,0.5198428688419674,0.0,0.0,-88.44793624795628,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.3,5.0,6.0,集合,192.03,0.3,5.0,0.5198428688419674,0.0,0.0,-89.60314262316065,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,0.5,0.6,集合,192.03,0.4000000000000001,0.5,0.6931238251226234,0.0,1.3877787807814457e-14,38.62476502452468,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,1.0,1.2,集合,192.03,0.4000000000000001,1.0,0.6931238251226234,0.0,1.3877787807814457e-14,-30.68761748773766,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,1.5,1.8,集合,192.03,0.4000000000000001,1.5,0.6931238251226234,0.0,1.3877787807814457e-14,-53.791744991825105,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,2.0,2.4,集合,192.03,0.4000000000000001,2.0,0.6931238251226234,0.0,1.3877787807814457e-14,-65.34380874386882,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,2.5,3.0,集合,192.03,0.4000000000000001,2.5,0.6931238251226234,0.0,1.3877787807814457e-14,-72.27504699509507,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,3.0,3.6,集合,192.03,0.4000000000000001,3.0,0.6931238251226234,0.0,1.3877787807814457e-14,-76.89587249591256,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,3.5,4.2,集合,192.03,0.4000000000000001,3.5,0.6931238251226234,0.0,1.3877787807814457e-14,-80.19646213935361,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,4.0,4.8,集合,192.03,0.4000000000000001,4.0,0.6931238251226234,0.0,1.3877787807814457e-14,-82.67190437193442,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,4.5,5.4,集合,192.03,0.4000000000000001,4.5,0.6931238251226234,0.0,1.3877787807814457e-14,-84.59724833060837,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.4,5.0,6.0,集合,192.03,0.4000000000000001,5.0,0.6931238251226234,0.0,1.3877787807814457e-14,-86.13752349754753,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,0.5,0.6,集合,192.03,0.5,0.5,0.8664047814032791,0.0,0.0,73.28095628065583,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,1.0,1.2,集合,192.03,0.5,1.0,0.8664047814032791,0.0,0.0,-13.359521859672085,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,1.5,1.8,集合,192.03,0.5,1.5,0.8664047814032791,0.0,0.0,-42.23968123978139,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,2.0,2.4,集合,192.03,0.5,2.0,0.8664047814032791,0.0,0.0,-56.67976092983604,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,2.5,3.0,集合,192.03,0.5,2.5,0.8664047814032791,0.0,0.0,-65.34380874386883,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,3.0,3.6,集合,192.03,0.5,3.0,0.8664047814032791,0.0,0.0,-71.1198406198907,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,3.5,4.2,集合,192.03,0.5,3.5,0.8664047814032791,0.0,0.0,-75.24557767419202,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,4.0,4.8,集合,192.03,0.5,4.0,0.8664047814032791,0.0,0.0,-78.33988046491802,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,4.5,5.4,集合,192.03,0.5,4.5,0.8664047814032791,0.0,0.0,-80.74656041326045,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.5,5.0,6.0,集合,192.03,0.5,5.0,0.8664047814032791,0.0,0.0,-82.67190437193442,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,0.5,0.6,集合,192.03,0.6,0.5,1.0396857376839348,0.0,0.0,107.93714753678697,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,1.0,1.2,集合,192.03,0.6,1.0,1.0396857376839348,0.0,0.0,3.9685737683934796,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,1.5,1.8,集合,192.03,0.6,1.5,1.0396857376839348,0.0,0.0,-30.68761748773768,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,2.0,2.4,集合,192.03,0.6,2.0,1.0396857376839348,0.0,0.0,-48.01571311580326,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,2.5,3.0,集合,192.03,0.6,2.5,1.0396857376839348,0.0,0.0,-58.412570492642615,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,3.0,3.6,集合,192.03,0.6,3.0,1.0396857376839348,0.0,0.0,-65.34380874386883,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,3.5,4.2,集合,192.03,0.6,3.5,1.0396857376839348,0.0,0.0,-70.29469320903044,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,4.0,4.8,集合,192.03,0.6,4.0,1.0396857376839348,0.0,0.0,-74.00785655790163,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,4.5,5.4,集合,192.03,0.6,4.5,1.0396857376839348,0.0,0.0,-76.89587249591257,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.6,5.0,6.0,集合,192.03,0.6,5.0,1.0396857376839348,0.0,0.0,-79.2062852463213,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,0.5,0.6,集合,192.03,0.7,0.5,1.2129666939645904,0.0,0.0,142.59333879291808,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,1.0,1.2,集合,192.03,0.7,1.0,1.2129666939645904,0.0,0.0,21.296669396459045,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,1.5,1.8,集合,192.03,0.7,1.5,1.2129666939645904,0.0,0.0,-19.135553735693968,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,2.0,2.4,集合,192.03,0.7,2.0,1.2129666939645904,0.0,0.0,-39.35166530177048,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,2.5,3.0,集合,192.03,0.7,2.5,1.2129666939645904,0.0,0.0,-51.481332241416375,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,3.0,3.6,集合,192.03,0.7,3.0,1.2129666939645904,0.0,0.0,-59.56777686784699,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,3.5,4.2,集合,192.03,0.7,3.5,1.2129666939645904,0.0,0.0,-65.34380874386885,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,4.0,4.8,集合,192.03,0.7,4.0,1.2129666939645904,0.0,0.0,-69.67583265088524,True,窓なし(不透明のみ),,0.1,False,
集合_メゾネット,apartment,2,True,8,61.5,192.03,22.4,23.01,1.838,2.811,0.7,4.5,5.4,集合,192.03,0.7,4.5,1.2129666939645904,0.0,0.0,-73.04518457856466,True,窓なし(不透明のみ),,0.1,False,
